capacity_mw,generation_gwh_2016,generation_gwh_2017,generation_gwh_2015,generation_gwh_2018,generation_gwh_2014,generation_gwh_2013,primary_fuel,estimated_generation_gwh_2015,estimated_generation_gwh_2014,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2016,source,longitude,geolocation_source,owner,plant_age_years,year_of_capacity_data,latitude,estimated_generation_gwh_2017
3000.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,8993.08,12304.48,11.7585,7053.24,10008.27,143,101.44,26,8800,8.0,2019.0,26.52,9868.81
100.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,157.42,161.47,11.7585,174.96,157.97,773,96.406,28,8800,17.0,2019.0,40.609,157.82
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,16.21,16.08,11.7585,15.97,16.22,773,95.726,28,8800,17.0,2019.0,40.682,16.39
6.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,20.39,19.72,11.7585,15.74,20.87,742,100.3927,24,8800,17.0,2019.0,27.1547,20.36
13.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,44.3,44.34,11.7585,39.91,48.75,742,83.8517,24,8800,17.0,2019.0,44.3117,44.3
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,70.76,70.82,11.7585,60.9,80.71,742,83.8517,24,8800,17.0,2019.0,44.3117,70.76
35.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,59.45,58.35,11.7585,57.23,56.69,773,117.326,28,8800,17.0,2019.0,30.665,57.61
12.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,36.93,36.93,11.7585,27.46,42.7,742,108.58,24,8800,17.0,2019.0,32.29,36.93
1.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,742,110.178,24,8800,17.0,2019.0,25.2047,3.03
25.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,44.18,40.67,11.7585,40.57,41.91,773,117.214,28,8800,17.0,2019.0,28.256,41.57
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,82.9,79.38,11.7585,76.24,81.14,773,117.21,28,8800,17.0,2019.0,28.05,80.21
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,36.91,34.28,11.7585,34.13,35.12,773,117.26,28,8800,17.0,2019.0,28.33,34.85
1880.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,117.2231,8,1295,20.0,2019.0,28.2891,9160.65
8.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,37.91,34.24,11.7585,30.31,39.53,742,108.6875,24,8800,17.0,2019.0,25.75,37.99
600.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,109.0147,8,1284,18.0,2019.0,27.2954,2923.61
14.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,42.77,42.77,11.7585,31.73,49.5,742,107.5972,24,8800,17.0,2019.0,25.7661,42.77
2400.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,104.7706,8,3686,15.0,2019.0,26.3251,11694.45
6.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,742,104.4617,24,8800,17.0,2019.0,25.8011,18.18
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,173.17,151.43,11.7585,101.76,169.6,742,106.3039,24,8800,17.0,2019.0,25.38,173.78
3.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,742,106.4218,24,8800,17.0,2019.0,27.2832,9.09
9.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,34.25,33.89,11.7585,21.74,38.88,742,104.8842,24,8800,17.0,2019.0,25.475,34.68
9.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,32.77,32.81,11.7585,24.48,37.78,742,104.8628,24,8800,17.0,2019.0,25.7694,32.77
180.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,587.7,569.29,11.7585,439.48,679.02,742,104.5494,24,8800,17.0,2019.0,26.2719,575.04
9.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,37.49,37.55,11.7585,28.92,39.01,742,109.1911,24,8800,17.0,2019.0,27.7614,36.53
40.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,137.07,147.89,11.7585,114.46,161.01,742,106.3747,24,8800,17.0,2019.0,28.1619,138.29
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,73.22,74.57,11.7585,57.29,79.82,742,106.459,24,8800,17.0,2019.0,28.0749,66.89
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,72.4,77.81,11.7585,61.63,85.4,742,106.3878,24,8800,17.0,2019.0,28.2344,73.01
17.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,65.84,67.42,11.7585,51.82,72.83,742,104.9422,24,8800,17.0,2019.0,25.9803,72.23
1.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,742,106.8776,24,8800,17.0,2019.0,27.7203,3.03
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,35.97,34.09,11.7585,34.4,35.11,773,117.346,28,8800,17.0,2019.0,34.303,34.9
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,105.6866,8,3705,24.0,2019.0,26.2203,5847.22
2520.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,107.2176,8,1282,18.0,2019.0,34.498,12279.18
1320.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,111.3966,8,1282,12.0,2019.0,27.2021,6431.95
5060.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,121.8131,8,1282,22.0,2019.0,29.9433,24655.81
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,120.6397,24,8800,17.0,2019.0,42.1347,89.06
600.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,112.3086,8,1282,24.0,2019.0,30.2971,2923.61
1320.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,93.1914,8,1282,8.0,2019.0,42.3202,6431.95
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,106.3846,8,3728,24.0,2019.0,39.036,3215.97
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,110.0344,8,1282,16.0,2019.0,39.8228,3215.97
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,107.5429,8,1281,12.0,2019.0,26.6304,5847.22
1300.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,117.9057,8,1282,17.0,2019.0,35.3197,6334.49
700.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,112.8563,8,1280,11.0,2019.0,23.3006,3410.88
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,131.0181,24,8800,17.0,2019.0,47.0222,90.92
1300.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,116.8603,8,1282,17.0,2019.0,28.4508,6334.49
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,126.5902,8,3734,14.0,2019.0,43.7942,3215.97
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,119.3394,8,3729,17.0,2019.0,25.4393,5847.22
1300.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,124.0519,8,3734,37.0,2019.0,47.3783,6334.49
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,108.2806,24,8800,17.0,2019.0,37.2658,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,108.3256,24,8800,17.0,2019.0,37.2536,90.92
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,112.2316,8,1282,28.0,2019.0,31.0371,5847.22
880.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,104.7625,8,1282,34.0,2019.0,36.7288,4287.96
1360.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,116.0345,8,1282,23.0,2019.0,29.7404,6626.85
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,98.5065,8,1282,13.0,2019.0,39.68,3215.97
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,119.0247,24,8800,17.0,2019.0,35.9456,89.06
870.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,82.8874,8,1282,14.0,2019.0,41.7381,4239.24
700.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,116.7695,8,4833,8.0,2019.0,39.4793,3410.88
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.8306,24,8800,17.0,2019.0,39.2494,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,121.3653,24,8800,17.0,2019.0,40.9583,90.92
1320.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,108.9395,8,1282,9.0,2019.0,22.7891,6431.95
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,15.97,16.16,11.7585,15.87,16.55,742,106.5514,24,8800,17.0,2019.0,38.9025,16.31
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,106.013,24,8800,17.0,2019.0,37.7483,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,106.0161,24,8800,17.0,2019.0,37.7922,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,106.029,24,8800,17.0,2019.0,37.7108,90.92
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,15.91,15.95,11.7585,15.82,16.02,741,105.04,26,8800,17.0,2019.0,37.56,16.22
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,120.7532,24,8800,17.0,2019.0,37.5828,90.92
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,120.5945,8,1282,18.0,2019.0,37.7553,3215.97
700.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,126.6582,8,1282,10.0,2019.0,45.5446,3410.88
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,112.3946,24,8800,17.0,2019.0,39.7373,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,108.2519,24,8800,17.0,2019.0,37.2547,90.92
1260.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,115.2925,8,3738,16.0,2019.0,34.6189,6139.59
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,112.2554,24,8800,17.0,2019.0,38.5864,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,112.1334,24,8800,17.0,2019.0,39.5834,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,112.603,24,8800,17.0,2019.0,40.18,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,112.563,24,8800,17.0,2019.0,40.18,90.92
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,123.1886,8,1282,12.0,2019.0,41.7251,3215.97
2020.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,106.788,8,3370,20.0,2019.0,39.2848,9842.83
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,111.9681,24,8800,17.0,2019.0,39.6445,90.92
270.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,118.3687,8,1282,19.0,2019.0,33.8392,1315.62
700.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,117.1369,8,3736,9.0,2019.0,36.0764,3410.88
4000.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,119.9145,8,1282,12.0,2019.0,32.1872,19490.76
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,123.5,24,8800,17.0,2019.0,42.6667,90.92
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,119.1353,24,8800,17.0,2019.0,37.2321,89.06
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,121.708,24,8800,17.0,2019.0,37.281,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,111.0583,24,8800,17.0,2019.0,41.2583,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,111.025,24,8800,17.0,2019.0,41.2556,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.9968,24,8800,17.0,2019.0,35.812,90.92
600.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,110.069,8,1282,20.0,2019.0,25.1013,2923.61
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,112.5553,24,8800,17.0,2019.0,40.175,90.92
300.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,112.5792,8,3738,19.0,2019.0,35.0579,1461.8
220.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,103.8761,8,1280,34.0,2019.0,36.0323,1071.99
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,120.2458,24,8800,17.0,2019.0,37.1478,90.92
1320.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,105.8193,8,1281,8.0,2019.0,26.8326,6431.95
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,123.2059,8,1282,17.0,2019.0,39.6766,5847.22
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.05,24,8800,17.0,2019.0,38.06,90.92
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.6183,24,8800,17.0,2019.0,41.3017,89.06
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.688,24,8800,17.0,2019.0,41.325,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.563,24,8800,17.0,2019.0,40.933,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,117.1408,24,8800,17.0,2019.0,49.5242,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.9583,24,8800,17.0,2019.0,37.3208,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.25,24,8800,17.0,2019.0,38.07,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.363,24,8800,17.0,2019.0,38.071,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.3177,24,8800,17.0,2019.0,38.0665,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.12,24,8800,17.0,2019.0,37.37,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,124.0153,24,8800,17.0,2019.0,47.3006,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.8708,24,8800,17.0,2019.0,37.3188,90.92
100.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.943,24,8800,17.0,2019.0,41.298,185.56
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.865,24,8800,17.0,2019.0,41.342,89.06
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.85,24,8800,17.0,2019.0,41.461,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,118.2758,24,8800,17.0,2019.0,38.0744,90.92
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,116.03,24,8800,17.0,2019.0,43.31,89.06
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,116.82,24,8800,17.0,2019.0,48.68,90.92
1200.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,119.7207,8,4283,14.0,2019.0,49.3476,5847.22
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,119.9302,24,8800,17.0,2019.0,35.9908,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,124.152,24,8800,17.0,2019.0,47.3515,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,122.521,27,8800,17.0,2019.0,37.3564,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,121.1833,24,8800,17.0,2019.0,36.6833,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,122.2697,24,8800,17.0,2019.0,37.2353,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,122.2672,24,8800,17.0,2019.0,37.1747,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,114.1977,24,8800,17.0,2019.0,41.1993,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,114.2822,24,8800,17.0,2019.0,41.1697,90.92
2000.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,118.9069,8,7436,8.0,2019.0,37.2697,9745.38
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,123.6453,24,8800,17.0,2019.0,44.0744,90.92
1260.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,121.2556,8,7434,18.0,2019.0,31.5877,6139.59
5000.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,112.9228,8,7434,17.0,2019.0,21.8664,24363.45
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,122.95,24,8800,17.0,2019.0,41.22,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,122.81,24,8800,17.0,2019.0,44.28,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,122.815,24,8800,17.0,2019.0,44.225,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,106.4,24,8800,17.0,2019.0,41.5,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,108.5253,24,8800,17.0,2019.0,41.565,90.92
2000.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,117.256,12,7434,24.0,2019.0,34.3858,9745.38
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,33.26,33.19,11.7585,33.03,33.06,741,108.93,26,3739,17.0,2019.0,37.61,33.93
910.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,122.185,8,1282,15.0,2019.0,30.1032,4434.14
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,119.6667,24,8800,17.0,2019.0,35.9167,90.92
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,119.55,24,8800,17.0,2019.0,35.85,90.92
790.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,741,121.1,26,9441,17.0,2019.0,30.07,2394.18
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,77.2,78.44,11.7585,78.06,76.84,773,109.041,28,8800,17.0,2019.0,37.932,79.84
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,123.479,24,8800,17.0,2019.0,42.405,90.92
15.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.41,26.04,11.7585,26.15,26.08,773,118.708,28,8800,17.0,2019.0,28.821,25.93
60.0,22.563,18.273,26.0715,13.0125,23.489,23.095,3,206.02,184.14,11.7585,155.42,213.63,330,111.2776,12,8800,31.0,2019.0,34.2397,205.11
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,32.34,32.1,11.7585,31.93,32.26,773,109.89,28,8800,17.0,2019.0,41.36,32.71
30.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,115.45,24,8800,17.0,2019.0,41.36,55.66
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,75.94,76.04,11.7585,75.28,76.25,773,115.601,28,8800,17.0,2019.0,41.644,77.94
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,36.17,35.12,11.7585,34.5,37.14,773,117.229,28,8800,17.0,2019.0,33.405,35.83
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,31.55,32.27,11.7585,31.83,32.14,773,86.044,28,8800,17.0,2019.0,42.363,32.36
4.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,6.74,6.84,11.7585,6.78,6.89,773,120.4229,28,8800,17.0,2019.0,32.5128,6.93
165.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,105.1399,8,9388,12.0,2019.0,28.716,803.99
400.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,330,119.7403,12,1285,15.0,2019.0,49.2374,1949.07
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,32.8,32.63,11.7585,32.39,33.35,773,106.907,28,8800,17.0,2019.0,39.181,33.01
49.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,109.2633,24,8800,17.0,2019.0,19.6289,90.92
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,108.6475,24,8800,17.0,2019.0,18.9725,89.06
48.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,11.7585,27.62,27.555,742,108.6368,24,8800,17.0,2019.0,19.2218,89.06
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,41.57,39.03,11.7585,37.03,37.0,741,109.83,26,8800,17.0,2019.0,19.97,37.63
700.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,108.6824,8,1281,9.0,2019.0,18.5383,3410.88
7.0,22.563,18.273,26.0715,13.0125,23.489,23.095,1,26.83,28.25,11.7585,27.62,27.555,742,120.5392,24,8800,17.0,2019.0,30.4081,21.21
20.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,35.01,34.5,11.7585,33.8,34.44,773,119.359,28,8800,17.0,2019.0,34.608,34.88
110.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,181.45,175.18,11.7585,176.85,179.75,773,119.017,28,8800,17.0,2019.0,34.671,177.95
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,77.73,78.51,11.7585,78.57,78.12,773,109.029,28,8800,17.0,2019.0,37.642,80.07
25.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,330,93.4435,12,4033,37.0,2019.0,42.8936,121.81
40.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,58.29,58.96,11.7585,57.2,57.82,773,87.659,28,8800,17.0,2019.0,44.404,59.21
10.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,15.2,15.17,11.7585,15.09,15.21,773,87.656,28,8800,17.0,2019.0,44.385,15.54
2400.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,110.5557,8,2124,22.0,2019.0,35.6002,11694.45
3260.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,113.9173,8,3726,17.0,2019.0,30.6565,15884.97
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,76.34,78.01,11.7585,75.96,76.44,773,114.084,28,8800,17.0,2019.0,36.437,79.23
700.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,114.6509,8,3370,6.0,2019.0,36.5702,3410.88
660.0,22.563,18.273,26.0715,13.0125,23.489,23.095,0,26.83,28.25,11.7585,27.62,27.555,248,114.4997,8,3370,23.0,2019.0,36.6421,3215.97
50.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,93.59,87.8,11.7585,90.27,93.78,741,100.62,26,3791,17.0,2019.0,36.18,91.66
